label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,cluster_soft_count_0,cluster_soft_count_1,cluster_soft_count_2,cluster_soft_count_3,cluster_soft_count_4,cluster_soft_count_5,grad_cam_pp_count,intersection_count_grad_cam_pp_0,union_count_grad_cam_pp_0,intersection_soft_count_grad_cam_pp_0,union_soft_count_grad_cam_pp_0,correlation_grad_cam_pp_0,intersection_count_grad_cam_pp_1,union_count_grad_cam_pp_1,intersection_soft_count_grad_cam_pp_1,union_soft_count_grad_cam_pp_1,correlation_grad_cam_pp_1,intersection_count_grad_cam_pp_2,union_count_grad_cam_pp_2,intersection_soft_count_grad_cam_pp_2,union_soft_count_grad_cam_pp_2,correlation_grad_cam_pp_2,intersection_count_grad_cam_pp_3,union_count_grad_cam_pp_3,intersection_soft_count_grad_cam_pp_3,union_soft_count_grad_cam_pp_3,correlation_grad_cam_pp_3,intersection_count_grad_cam_pp_4,union_count_grad_cam_pp_4,intersection_soft_count_grad_cam_pp_4,union_soft_count_grad_cam_pp_4,correlation_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_5,intersection_soft_count_grad_cam_pp_5,union_soft_count_grad_cam_pp_5,correlation_grad_cam_pp_5,grad_cam_count,intersection_count_grad_cam_0,union_count_grad_cam_0,intersection_soft_count_grad_cam_0,union_soft_count_grad_cam_0,correlation_grad_cam_0,intersection_count_grad_cam_1,union_count_grad_cam_1,intersection_soft_count_grad_cam_1,union_soft_count_grad_cam_1,correlation_grad_cam_1,intersection_count_grad_cam_2,union_count_grad_cam_2,intersection_soft_count_grad_cam_2,union_soft_count_grad_cam_2,correlation_grad_cam_2,intersection_count_grad_cam_3,union_count_grad_cam_3,intersection_soft_count_grad_cam_3,union_soft_count_grad_cam_3,correlation_grad_cam_3,intersection_count_grad_cam_4,union_count_grad_cam_4,intersection_soft_count_grad_cam_4,union_soft_count_grad_cam_4,correlation_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_5,intersection_soft_count_grad_cam_5,union_soft_count_grad_cam_5,correlation_grad_cam_5
0.0,-6.796375751495361,41.741912841796875,0.9428586959838867,18.615673065185547,0.18450023233890533,1.0956811904907227,21.708860397338867,343,78,270,1,59,273,613,215,594,250,256,485,251,23,594,84,864,-0.12293809340624479,72,329,177,466,0.8334104960934186,60,521,140,845,-0.13668116952267176,1,252,47,501,0.5052198565349442,47,310,112,507,0.5231531590281728,48,524,160,736,-0.03600069519056451,170,14,513,49,783,-0.11192462584651046,72,248,142,385,0.7920155142334461,26,440,96,764,-0.12646725558512034,1,171,14,420,0.4064271590843122,47,229,80,426,0.4620887908525697,10,443,114,655,-0.08557233323026932
0.0,-10.535579681396484,96.39973449707031,0.3630320131778717,23.058992385864258,0.04778397083282471,0.4512942433357239,28.164966583251953,601,18,225,0,14,166,826,75,625,218,107,476,55,5,656,20,881,-0.15002316311769812,15,73,42,130,0.696962141346684,6,280,19,680,-0.11934773924600489,0,55,7,273,0.3931807744829677,10,69,46,162,0.6448892173705543,19,221,46,531,0.014569328943454035,27,1,628,10,853,-0.11453342345554957,14,45,21,102,0.6960237881041307,2,252,7,652,-0.09184396318085682,0,27,1,245,-0.005483465498550228,10,41,22,134,0.6450330795951125,0,193,23,503,-0.04254710484976374
0.0,-4.808009147644043,29.905773162841797,1.1268917322158813,16.557710647583008,0.608528733253479,2.395810842514038,40.682350158691406,258,52,227,8,45,434,530,187,501,270,259,635,233,9,491,59,763,-0.13064629509449086,52,285,159,420,0.717111613753808,30,460,65,734,-0.14757819690313753,5,241,52,503,0.49892178527762676,40,278,120,492,0.508328670302133,97,667,180,868,-0.07205950702820292,122,2,380,28,652,-0.10899439161039047,51,174,106,309,0.669893929696362,18,349,42,623,-0.12397247343560423,4,130,15,392,0.37874837227916563,37,167,57,381,0.41275304745903385,10,556,84,757,-0.1161841825026609
0.0,-8.545059204101562,22.074283599853516,0.31119123101234436,10.253787994384766,0.08141712844371796,0.41246771812438965,38.20085144042969,285,31,188,10,23,487,513,103,431,202,216,643,108,13,393,54,621,-0.06137073721747985,31,139,85,211,0.7413894669735861,8,296,27,539,-0.07903020531563244,2,118,11,310,0.021911580256102393,13,131,58,324,0.25418502181382596,41,595,81,751,-0.02191821057924809,53,9,338,30,566,-0.046412110663086675,30,84,43,156,0.6652079455727026,2,241,13,484,-0.06000735408182389,2,63,6,255,-0.005543129956400325,9,76,23,269,0.19941411200661033,1,540,33,696,-0.07231712816789357
0.0,-2.9818007946014404,3.051853656768799,1.4760257005691528,19.669273376464844,0.5239195227622986,1.0768171548843384,17.774553298950195,171,87,325,15,49,377,356,190,488,142,193,698,192,3,363,36,548,-0.06340913519846268,63,279,151,382,0.8704274511784801,8,517,35,680,-0.12255109051266969,14,207,48,334,0.5932965333443739,49,241,98,385,0.5123700754810507,55,569,153,890,-0.09756254394088683,154,3,325,26,510,-0.06253194705356896,63,241,133,344,0.8631202519488668,7,479,27,642,-0.11999724034484652,13,169,33,296,0.5703805680025184,49,203,84,347,0.515100913800777,19,531,116,852,-0.10272219631865857
0.0,-7.279458999633789,1.0493450164794922,0.05387743562459946,1.9329026937484741,0.03730517625808716,0.020423119887709618,30.91130256652832,323,5,120,7,0,569,249,37,331,109,197,683,33,1,356,4,282,-0.02862087701594214,5,38,23,70,0.6110555855037979,0,153,8,364,-0.025635034221982805,6,40,8,142,0.4072245600212724,0,33,13,230,0.6510383503891369,21,602,33,716,0.05165622239054083,11,0,334,1,260,-0.017455594621942,5,16,7,48,0.6694835132259004,0,131,2,342,-0.0161954350856837,5,18,5,120,0.3218719638563395,0,11,6,208,0.43848547649830444,1,580,11,694,-0.03982573839610644
0.0,-3.5463662147521973,60.619075775146484,0.8757520318031311,14.182662963867188,0.0280392374843359,0.28857386112213135,6.00769567489624,592,56,197,0,7,172,594,97,541,214,140,399,52,5,644,26,646,-0.06156043408749562,36,108,46,149,0.9868003703511763,4,249,20,593,-0.0539081088830902,0,52,3,266,0.5082969226115891,6,59,20,192,0.8210409804868285,1,224,32,451,-0.03146739748728578,44,2,636,20,638,-0.060711573085834226,36,100,40,141,0.9837725887419521,0,241,14,585,-0.05333361659220364,0,44,2,258,0.4994063285481036,6,51,17,184,0.8138301598721362,0,216,30,443,-0.031305505341761596
0.0,-4.852980613708496,13.456159591674805,3.0737178325653076,23.88873863220215,4.843624591827393,3.2225089073181152,32.235595703125,165,75,242,48,76,418,469,222,463,269,284,667,311,16,476,84,780,-0.10806436291965076,66,386,195,533,0.6345497586273785,27,553,88,774,-0.1080878513191426,45,359,117,580,0.6948524206593875,71,387,168,595,0.6782870435001556,86,729,255,978,-0.09766747059534625,201,9,366,36,670,-0.1001747930986686,64,276,146,423,0.6227415629204547,7,443,43,664,-0.10001992930784105,43,249,78,470,0.749557533798296,65,277,114,485,0.6383010779467275,13,619,162,868,-0.09974184539930238
0.0,-5.014132499694824,31.490182876586914,0.5088567733764648,24.210166931152344,0.5121119618415833,0.7254132032394409,8.542373657226562,398,23,291,6,18,288,585,143,586,238,171,403,161,27,559,65,746,-0.09279467279556532,19,184,113,304,0.8026752201615044,28,452,64,747,-0.09665756327239057,6,167,60,399,0.7681543927005559,17,179,72,332,0.6651565696594542,64,449,105,564,0.06269171601174854,60,4,458,13,645,-0.06826487096982477,18,83,52,203,0.7765503046891922,2,351,13,646,-0.07077596932491027,6,66,19,298,0.7658586525853492,16,78,38,231,0.6819094773451517,14,348,46,463,0.0010084721882817373
0.0,-2.521838426589966,6.122232913970947,1.7395401000976562,41.0107536315918,0.6757293343544006,0.7307575941085815,16.199838638305664,45,142,491,19,33,294,454,237,625,159,222,762,233,4,278,60,687,-0.1449104427295654,131,375,195,470,0.8609585073996309,7,724,58,858,-0.19215491453961048,19,252,51,392,0.33713836616296616,28,266,98,455,0.3922009286825082,44,527,201,995,-0.11448714838176996,192,1,237,41,646,-0.13451639875562083,131,334,168,429,0.8360303335198911,3,683,49,817,-0.17724241476099872,18,211,39,351,0.2819511977517251,28,225,78,414,0.3199037423927219,11,486,165,954,-0.12751124332056415
0.0,-1.0680147409439087,1.8893781900405884,0.8179360032081604,0.3016681969165802,1.404625415802002,1.165008783340454,11.59817886352539,520,68,55,17,32,332,233,158,264,81,225,491,127,4,647,20,360,-0.04864626723094174,53,195,108,285,0.5373292381808987,1,182,44,391,-0.051221096006352794,14,144,32,208,0.7300751317052641,31,159,74,352,0.569819085460457,24,459,109,618,-0.04259628177621535,104,2,624,15,337,-0.047138866819194686,53,172,93,262,0.5137598660896793,1,159,39,368,-0.049257807639450146,13,121,29,185,0.7362016145219547,31,136,63,329,0.5266145600411146,4,436,87,595,-0.0577295334028583
0.0,-5.283356189727783,50.05793380737305,0.1610960066318512,80.76029205322266,0.06724069267511368,0.32567331194877625,3.267603635787964,248,14,679,0,15,68,892,74,926,149,85,266,51,4,299,15,943,-0.11894585212115497,6,65,33,125,0.6843525993381917,7,730,16,977,-0.17075885775226335,0,51,9,200,0.614029671480771,15,66,39,136,0.7343270010171283,19,119,32,317,0.06819085593466193,33,3,281,6,925,-0.10051166793719588,6,47,24,107,0.6298833754971513,1,712,8,959,-0.14504070328054047,0,33,7,182,0.5001312808310759,15,48,25,118,0.6745536915537019,8,101,20,299,-0.002898276776946537
0.0,-8.889772415161133,23.47420883178711,0.0668121948838234,9.384980201721191,0.005562183912843466,0.19380426406860352,11.966673851013184,472,25,223,0,16,288,348,78,440,131,162,480,85,5,557,20,433,-0.05626676379113177,24,110,55,163,0.4523401558251045,24,308,49,525,-0.05849186886488707,0,85,3,216,0.09790133667085153,16,101,48,247,0.5472083428527705,16,373,63,565,-0.04055229118129847,69,1,541,13,417,-0.053848361260348594,24,94,48,147,0.431616401573737,22,292,43,509,-0.05575013318084046,0,69,0,200,-0.019156028483439176,15,85,39,231,0.5102114172388863,7,357,50,549,-0.049907225914827935
0.0,-7.43551778793335,38.5515251159668,0.2742482125759125,32.818885803222656,0.11036405712366104,0.09361141175031662,11.279075622558594,367,25,426,1,10,195,635,133,709,256,117,426,73,0,440,7,708,-0.09348584117107568,21,98,52,206,0.7470977427307876,1,499,14,782,-0.13488075206365083,1,74,29,329,0.5800424212941364,9,83,32,190,0.31996195033204694,41,268,70,499,0.07005170517963079,37,0,404,5,672,-0.06994912566086924,21,62,29,170,0.7027405746325592,0,463,13,746,-0.10105258849812093,1,38,11,293,0.3335494754506427,9,47,14,154,0.14999069333795081,6,232,34,463,-0.03497872818161008
0.0,-5.353391647338867,33.40663528442383,0.7350088953971863,25.639875411987305,0.17811858654022217,0.7601840496063232,6.683526515960693,534,34,276,4,14,162,559,90,584,222,160,367,77,6,611,33,636,-0.07113974088071809,32,111,66,167,0.7073415595304925,6,353,41,661,-0.07310040148515964,3,81,21,299,0.1827392393937021,14,91,37,237,0.6578918967509347,16,239,57,444,0.003516272707507794,45,0,579,17,604,-0.06017385255123577,29,79,43,135,0.7031649000521831,0,321,20,629,-0.06251200716072726,2,49,10,267,0.1804106424081967,13,59,24,205,0.610757731298333,1,207,32,412,-0.03663626701426254
0.0,-6.342473030090332,2.433701515197754,1.412371277809143,3.1372528076171875,0.5496929287910461,0.397905170917511,69.73170471191406,121,80,74,11,26,712,355,173,237,135,257,868,144,6,265,37,499,-0.04647944953536019,68,224,119,317,0.8892071491493264,2,218,43,381,-0.03553129995516188,11,155,44,279,0.7350402869889097,23,170,41,401,0.27059824226233875,34,856,132,1012,-0.11780879500764892,108,2,229,23,463,-0.043831169702661946,67,188,98,281,0.9085934130361734,1,182,32,345,-0.03341066036367378,11,119,30,243,0.7345550178360355,23,134,29,365,0.2132309282438552,4,820,98,976,-0.11230019735375922
0.0,-7.134028911590576,4.042940616607666,0.18214862048625946,5.469907760620117,0.021213345229625702,1.275852918624878,35.230079650878906,142,90,173,5,65,549,339,209,415,143,259,759,128,0,270,27,467,-0.05196675523377596,29,218,80,337,0.5381863224685481,6,301,49,543,-0.05344839988493375,2,133,6,271,-0.008434036386277625,62,193,92,387,0.6543807001327215,29,677,122,887,-0.08732448630872791,100,0,242,22,439,-0.04946276673849793,27,190,61,309,0.4639591706673498,6,273,46,515,-0.051002886178269445,2,105,2,243,-0.01376754784720177,61,165,82,359,0.6708120863475662,4,649,94,859,-0.0898622691057889
0.0,-3.576842784881592,25.926939010620117,1.3383281230926514,26.073949813842773,1.02700936794281,0.5829618573188782,4.645070552825928,359,40,369,18,15,223,589,131,669,322,169,462,123,12,482,37,712,-0.08878470356851065,34,163,90,254,0.7628040604388616,6,492,43,792,-0.10611582786706354,18,141,49,445,0.7634315303913444,15,138,64,292,0.5868531256832175,38,346,85,585,-0.05069649979180558,74,3,433,17,663,-0.08449114752431315,33,114,65,205,0.7702142277904167,2,443,18,743,-0.10006909675714072,18,92,35,396,0.7688676231039101,15,89,38,243,0.5784734579373555,3,297,46,536,-0.05551451923171046
0.0,-0.2354717254638672,56.0576057434082,1.2514184713363647,62.904884338378906,0.1620524525642395,3.2525298595428467,2.713564395904541,427,21,418,2,28,128,644,56,680,270,117,307,52,0,479,8,696,-0.09074958314111765,21,73,36,108,0.7790080631446246,2,470,8,732,-0.12725313956997714,2,54,8,322,0.3137956600144256,25,80,42,169,0.8251105062448008,2,180,24,359,-0.04205000504689745,48,0,475,5,692,-0.09042610398843308,21,69,34,104,0.7623450258614914,0,466,5,728,-0.12680149888564374,2,50,8,318,0.31207766917800467,24,76,39,165,0.842543538013193,1,176,21,355,-0.042160288359206946
0.0,-5.117711544036865,45.24372863769531,0.7754018902778625,27.06983184814453,2.2807469367980957,0.46788865327835083,3.3281097412109375,554,36,266,20,22,126,768,81,593,340,151,409,70,1,624,9,838,-0.10991290693610818,20,106,46,151,0.6147423128097178,1,336,10,663,-0.09710181096636253,19,90,29,410,0.8991057499298376,22,92,46,221,0.35736822412458885,7,196,67,479,0.08258030537945492,64,0,618,7,832,-0.10336367493608031,20,100,45,145,0.6847634193210941,1,330,10,657,-0.09130227520853627,19,84,27,404,0.906477602803655,22,86,40,215,0.2615755696976583,2,190,62,473,0.05125640457404768
0.0,-3.7903873920440674,8.871367454528809,2.1288633346557617,9.086468696594238,2.3295884132385254,0.9470939040184021,29.03108787536621,325,59,140,24,31,445,381,187,354,219,244,628,133,3,458,30,514,-0.06362109893725504,38,192,105,320,0.8789699647313867,1,273,20,487,-0.07507389409706844,20,157,59,352,0.8137811642339676,21,164,61,377,0.2966935321087089,50,578,117,761,-0.06555305274382557,83,0,408,14,464,-0.057832816088158774,36,142,78,270,0.8877237025291901,0,223,9,437,-0.06795589428839165,20,107,44,302,0.844789599402107,20,114,33,327,0.23224054379930809,7,528,70,711,-0.06776704310330763
0.0,-4.175266742706299,22.264062881469727,0.8799225091934204,20.635147094726562,0.5916431546211243,0.1803610771894455,5.372990608215332,623,36,158,10,7,190,382,72,399,188,106,348,70,2,693,41,452,-0.051318711005758,29,106,56,142,0.8425410837131377,10,228,29,469,-0.054964764866777,10,80,43,258,0.9197928159620126,6,77,20,176,0.78501601202778,13,260,43,418,-0.01837672171421789,45,0,668,17,427,-0.04983217969165646,28,81,40,117,0.8386188560153621,0,203,12,444,-0.053793337141887304,10,55,28,233,0.9175260080261141,6,52,12,151,0.7803844895706001,1,235,30,393,-0.020251082345761007
0.0,-6.955992698669434,30.868188858032227,9.645641694078222e-05,41.206111907958984,0.008917538449168205,0.0009353150380775332,8.901948928833008,323,3,522,0,0,176,646,30,770,217,167,574,9,0,332,5,655,-0.041057565360441736,3,12,7,39,0.8477876998039975,6,531,9,779,-0.05504116389067576,0,9,1,226,-0.02869836189405632,0,9,0,176,-0.016943251992816342,0,185,3,583,-0.037164390493373715,7,0,330,3,653,-0.036856451397549735,3,10,7,37,0.8562929862577386,4,529,7,777,-0.050166825088699664,0,7,1,224,-0.025531659815502823,0,7,0,174,-0.015070821191586281,0,183,3,581,-0.03305664504712887
0.0,-10.214913368225098,35.001319885253906,0.051682449877262115,23.35325813293457,0.15325945615768433,0.11815367639064789,42.36117935180664,484,1,174,8,5,352,436,23,425,171,160,485,47,7,531,17,483,-0.0585932318278403,1,48,23,70,0.7395786867958466,4,221,10,472,-0.07070938507862132,8,55,17,218,0.6013304239174201,5,52,29,207,0.6314902935033785,22,399,36,532,-0.006835021431164912,19,4,503,8,455,-0.04434515206063912,1,20,8,42,0.4301243770820336,0,193,2,444,-0.053770270936125644,7,27,9,190,0.573263257491283,5,24,14,179,0.6119095295979635,2,371,14,504,-0.035104869441228835
0.0,-9.514700889587402,88.69268035888672,0.00011691140389302745,108.93024444580078,0.011339440010488033,0.000509497825987637,5.180062770843506,446,0,468,0,0,110,752,6,754,140,68,348,5,5,451,5,757,-0.03077275791608689,0,5,5,11,0.6501876465901455,0,473,1,759,-0.04124866556410787,0,5,1,145,0.045613437647345066,0,5,0,73,-0.0077790677734967525,0,115,0,353,-0.02667579221472731,2,2,448,2,754,-0.027792458689006008,0,2,2,8,0.09744369210949239,0,470,0,756,-0.03205978573478063,0,2,0,142,-0.009787283180142917,0,2,0,70,-0.004473184173626805,0,112,0,350,-0.015339335641272716
0.0,-8.014368057250977,186.62208557128906,0.22609888017177582,122.8004379272461,0.047779906541109085,0.00959857553243637,5.654014587402344,537,30,414,2,0,41,936,58,898,182,29,361,49,0,586,24,985,-0.14285472949494865,25,79,42,107,0.9131484293019809,5,463,19,947,-0.17695157191143604,2,51,21,231,0.7571193004175858,0,49,6,78,0.14562963269075624,17,90,41,410,-0.033631914248269085,24,0,561,7,960,-0.11404733732444906,20,54,23,82,0.8890294399021985,1,438,9,922,-0.14129535076720653,2,26,13,206,0.7540441166296183,0,24,1,53,0.028157305411972578,1,65,19,385,-0.04397838815892479
0.0,-7.752776622772217,49.993614196777344,0.35233795642852783,50.01470184326172,0.044333282858133316,0.19375360012054443,9.005988121032715,319,51,396,1,9,248,697,105,805,318,130,462,56,4,375,24,753,-0.08912065042773537,27,107,45,161,0.7829179189048526,4,452,21,861,-0.0966206111608252,1,57,14,374,0.07124218003776678,7,65,30,186,0.7362934601282476,13,304,43,518,-0.038954337436526286,37,2,356,13,734,-0.08074006414538003,25,88,35,142,0.7741983917026991,2,433,10,842,-0.0881520140340367,1,38,6,355,0.04979175974360347,7,46,19,167,0.7289051273846193,0,285,28,499,-0.04565955679519966
0.0,-9.329936981201172,121.70283508300781,0.18397565186023712,89.55670928955078,0.3791908919811249,0.07960735261440277,20.082326889038086,445,7,404,11,5,152,831,31,883,232,104,529,45,0,490,14,876,-0.10520074876862034,7,52,23,76,0.885961343147404,5,449,26,928,-0.11058322682188111,11,56,30,277,0.9818490926819236,5,50,15,149,0.0996304298183634,17,197,39,574,-0.05462237944564643,23,0,468,8,854,-0.09636619666164904,7,30,17,54,0.8902022943777178,1,427,12,906,-0.10158391733424856,10,34,19,255,0.9868168945847925,4,28,4,127,0.03747482833608071,1,175,19,552,-0.052035889157398804
0.0,-3.3984475135803223,22.438873291015625,0.6257860660552979,15.367871284484863,1.6339255571365356,0.05239815637469292,5.657594680786133,521,18,138,28,5,314,472,65,549,308,125,442,70,3,591,18,542,-0.06796798427748822,18,88,54,135,0.6004683190604516,1,208,20,619,-0.06119841340343402,28,98,44,378,0.9650786704920403,4,75,19,195,0.25589856713380366,16,384,65,512,-0.024500353218362,49,0,570,11,521,-0.06455284303918879,15,67,38,114,0.5790286499551336,0,187,9,598,-0.05816904046159584,27,77,37,357,0.9726023035246829,4,54,12,174,0.24573393975626753,3,363,47,491,-0.025394161085137375
0.0,-9.4354887008667,24.16413116455078,1.4261819124221802,12.612244606018066,0.34343376755714417,0.7230218052864075,33.46342468261719,327,57,133,13,9,485,395,143,340,156,301,669,170,2,497,46,565,-0.09168293680217096,57,227,128,313,0.7831037061520932,13,303,54,510,-0.08096243845456405,12,183,54,326,0.5253711399657132,8,179,115,471,0.7069109811239811,78,655,152,839,-0.08799346139826371,81,1,408,22,476,-0.0779348463526038,53,138,75,224,0.8085667326984921,2,214,27,421,-0.07115097014214171,7,94,21,237,0.4547804867356938,8,90,58,382,0.7434704318587722,10,566,67,750,-0.09002242401933912
0.0,-9.879321098327637,61.9583740234375,0.6548376679420471,57.17924880981445,0.317455530166626,0.6625418066978455,32.6091423034668,292,38,316,6,28,344,640,161,614,239,206,593,182,5,474,72,822,-0.18581538182515564,33,220,141,343,0.7023734965127536,14,498,42,796,-0.22069535307505184,5,188,79,421,0.4063747629842404,25,210,74,388,0.5116140680100715,100,526,164,775,0.0027089375429421537,82,0,374,36,722,-0.1303677728400908,33,120,72,243,0.5950641394605579,5,398,22,696,-0.15525182544015695,3,88,28,321,0.15139665533445998,21,110,37,288,0.48467087279472326,20,426,67,675,-0.09476190174185342
0.0,-9.795162200927734,59.0479736328125,0.3128185272216797,69.10072326660156,0.1514829844236374,0.28876304626464844,30.17082977294922,255,18,373,5,11,362,621,91,630,192,216,691,79,3,334,17,700,-0.06694841483141822,18,97,64,170,0.9387698575545743,7,452,24,709,-0.08886602653862019,5,84,27,271,0.8576291247833754,7,90,52,295,0.7280886304560085,39,441,69,770,-0.042754321500252344,37,1,292,7,658,-0.057310361905385084,17,55,35,128,0.9205419034235091,3,410,14,667,-0.07643994328600659,5,42,16,229,0.8555895961693362,7,48,28,253,0.6938405454249265,4,399,31,728,-0.048492726415455864
0.0,-11.79848575592041,28.305395126342773,0.17326445877552032,37.68858337402344,0.07446372509002686,0.25872138142585754,70.80357360839844,129,33,236,6,13,607,400,64,398,148,200,804,123,4,252,45,523,-0.07215569432439148,33,156,60,187,0.6069631374759539,16,359,42,521,-0.08775460086503345,5,129,34,271,0.20366187232746583,13,136,82,323,0.6084944606812255,52,730,105,927,-0.090930499635064,50,0,179,14,450,-0.05101600442618056,30,83,33,114,0.6405494951292163,1,286,14,448,-0.06378858892360056,5,56,10,198,0.15713407222614564,10,63,38,250,0.5061853360301913,4,657,43,854,-0.09163607484566778
0.0,-3.2969884872436523,0.16939501464366913,0.14264413714408875,0.14145202934741974,0.17944175004959106,0.5633555054664612,12.662178039550781,589,5,63,4,12,351,184,38,261,117,192,482,65,1,654,21,249,-0.026395294831152986,5,70,36,103,0.7608675535847674,0,128,20,326,0.27056948875212505,4,69,34,182,0.6485317677959099,12,77,40,257,0.48666560740813347,43,416,64,547,0.012184559026857838,25,0,614,9,209,-0.01871834261395017,5,30,17,63,0.7495635702966459,0,88,11,286,0.1982921122843111,3,29,17,142,0.5400680215628976,10,37,13,217,0.374625456239155,7,376,24,507,-0.016588936641238054
0.0,-7.266097545623779,73.09970092773438,0.10494206845760345,99.06941986083984,0.06659805774688721,0.05041714012622833,8.300496101379395,368,3,548,2,1,102,833,17,844,243,120,482,18,5,386,17,851,-0.056675417917994055,3,21,14,35,0.9175483190911151,6,566,18,862,-0.07847562676709101,2,20,16,261,0.7718658578737903,1,19,7,138,0.7356922948300179,1,120,7,500,-0.04392145924391977,6,1,374,6,839,-0.043037153948090746,3,9,6,23,0.817035215921953,0,554,6,850,-0.058980354350244554,1,8,5,249,0.6203009209207454,1,7,5,126,0.8681009321215162,0,108,0,488,-0.03191140410844041
0.0,-5.613466739654541,8.653018951416016,2.745922327041626,4.480048656463623,2.9057352542877197,2.010002613067627,12.979333877563477,351,126,79,117,47,304,266,279,289,300,277,584,310,2,661,56,576,-0.07439804041886673,125,436,258,589,0.869041394727842,3,389,52,599,-0.0693051393738311,82,427,178,610,0.6717701077633219,44,357,97,587,0.32934421281222437,54,614,225,894,-0.0664798894916235,241,2,592,38,507,-0.07483744756043957,116,367,209,520,0.8717803308407245,1,320,39,530,-0.07004768885141793,82,358,153,541,0.7160856822432466,35,288,66,518,0.2789271818875479,5,545,156,825,-0.09544718111990497
