label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,intersection_count_grad_cam_pp_0,intersection_count_grad_cam_pp_1,intersection_count_grad_cam_pp_2,intersection_count_grad_cam_pp_3,intersection_count_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_0,union_count_grad_cam_pp_1,union_count_grad_cam_pp_2,union_count_grad_cam_pp_3,union_count_grad_cam_pp_4,union_count_grad_cam_pp_5,intersection_count_grad_cam_0,intersection_count_grad_cam_1,intersection_count_grad_cam_2,intersection_count_grad_cam_3,intersection_count_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_0,union_count_grad_cam_1,union_count_grad_cam_2,union_count_grad_cam_3,union_count_grad_cam_4,union_count_grad_cam_5
0.0,-4.783928871154785,15.960647583007812,0.6946194767951965,3.4904332160949707,4.217609405517578,0.375372976064682,27.695913314819336,297,26,45,91,8,557,4,548,26,277,0,296,71,342,8,259,142,808,1,406,23,135,0,154,68,200,8,117,9,666
0.0,-6.947456359863281,169.91085815429688,0.24179109930992126,26.253114700317383,0.009656607173383236,1.1056797504425049,28.089040756225586,735,8,237,0,12,32,3,765,8,38,5,267,0,30,12,42,2,62,2,756,7,29,1,258,0,21,10,33,1,53
0.0,-7.290786266326904,202.20648193359375,0.6920990943908691,25.366451263427734,0.5938265919685364,0.33955132961273193,14.89682674407959,761,25,114,10,9,105,3,849,25,113,1,202,10,98,9,97,40,193,0,808,25,72,0,161,8,57,8,56,6,152
0.0,-8.634517669677734,114.34236145019531,0.3357386291027069,25.2425594329834,0.3242202699184418,0.10045240819454193,19.135709762573242,633,28,179,22,2,160,3,699,28,94,2,245,21,88,2,68,10,226,0,687,28,82,0,233,21,76,2,56,3,214
0.0,-9.52167797088623,26.628557205200195,0.09815900772809982,6.542269229888916,0.04266887530684471,0.10070779919624329,26.799560546875,436,18,103,4,8,455,5,511,18,93,3,178,4,79,8,83,37,530,2,472,18,54,1,139,4,40,8,44,3,491
0.0,-10.091631889343262,128.05992126464844,1.1917471885681152,26.70924949645996,1.5571987628936768,0.006294214632362127,27.695337295532227,554,22,233,17,0,198,1,599,13,67,4,278,17,62,0,45,10,243,1,585,12,53,1,264,17,48,0,31,0,229
0.0,-1.5022883415222168,38.924949645996094,4.857492923736572,8.972490310668945,3.449723720550537,1.4731165170669556,14.663567543029785,383,104,119,43,34,341,7,636,88,357,7,372,36,296,32,287,83,594,2,549,87,270,1,285,33,209,31,200,12,507
0.0,-6.6794023513793945,28.03104019165039,0.003570657456293702,17.165815353393555,0.14192228019237518,0.01792181469500065,4.661386489868164,476,25,306,15,2,200,24,548,24,97,12,378,7,87,2,74,3,272,12,525,24,74,6,355,4,64,2,51,1,249
0.0,-4.693836688995361,18.41870880126953,0.14266468584537506,9.088932037353516,0.05859317258000374,0.0004102056846022606,1.876638650894165,726,15,137,8,0,138,2,735,6,24,0,146,1,17,0,9,0,147,0,733,6,22,0,144,1,15,0,7,0,145
0.0,-1.7202703952789307,72.20758819580078,4.040454387664795,19.978578567504883,4.748422145843506,1.171190619468689,14.49551010131836,564,34,183,22,5,216,13,652,31,122,7,271,22,110,5,93,10,304,1,622,29,92,3,241,20,80,5,63,0,274
0.0,-2.865213632583618,1.9038220643997192,0.10119100660085678,1.9591995477676392,0.6041980385780334,0.026342418044805527,8.423256874084473,414,19,192,15,4,380,1,482,18,87,21,260,11,83,4,72,13,448,1,462,18,67,9,240,11,63,4,52,5,428
0.0,1.674669861793518,51.06962966918945,3.938593864440918,15.62231731414795,6.257640361785889,7.180894374847412,19.16082000732422,315,112,139,64,80,314,22,712,110,509,18,536,64,461,75,477,108,711,7,618,110,415,5,442,63,367,73,383,45,617
0.0,-1.9914448261260986,10.78001880645752,0.33809158205986023,8.784669876098633,0.1818680763244629,0.15899944305419922,1.7200326919555664,427,29,372,5,15,176,4,490,27,92,4,435,5,68,14,78,9,239,0,476,27,78,1,421,5,54,14,64,2,225
0.0,-1.271862268447876,3.9904463291168213,2.8435170650482178,0.1111382320523262,1.7845147848129272,7.854857444763184,22.12565803527832,416,45,53,16,65,429,2,603,36,232,3,240,15,203,59,252,72,616,0,529,33,158,2,166,12,129,54,178,12,542
0.0,-2.931516647338867,17.497865676879883,0.39939361810684204,8.365344047546387,1.237743616104126,0.17172783613204956,3.8178350925445557,451,36,292,12,7,226,3,556,36,141,34,397,12,117,7,112,13,331,1,522,36,107,13,363,11,83,7,78,3,297
0.0,-6.696333885192871,30.130874633789062,0.0029782364144921303,18.26923942565918,0.03912065178155899,0.0011206641793251038,4.296278953552246,503,0,299,4,0,218,0,513,0,10,1,309,0,14,0,10,9,228,0,505,0,2,0,301,0,6,0,2,2,220
0.0,-5.203882694244385,40.077415466308594,0.596754789352417,11.523564338684082,1.3793917894363403,0.7579448819160461,12.19385051727295,461,63,172,76,29,223,18,721,60,323,21,432,76,336,27,289,58,483,10,658,58,260,14,369,76,273,25,226,14,420
0.0,-4.697158336639404,0.47147029638290405,0.3131270706653595,0.21644997596740723,1.0023820400238037,0.5340413451194763,33.74506759643555,282,30,28,35,20,629,4,450,21,198,2,196,34,203,15,188,92,797,1,362,19,110,1,108,30,115,13,100,16,709
0.0,-2.8937509059906006,3.8691694736480713,0.1304466724395752,4.1032867431640625,0.5890437960624695,0.03691752627491951,6.206073760986328,363,16,228,12,4,401,0,445,15,98,28,310,12,94,4,86,23,483,0,406,15,59,8,271,12,55,4,47,4,444
0.0,-4.177789211273193,0.062249891459941864,0.5770787000656128,0.07463474571704865,0.47652825713157654,0.6003201603889465,20.795747756958008,545,27,40,25,11,376,0,666,23,148,0,161,25,146,9,132,64,497,0,613,21,95,0,108,25,93,8,79,14,444
0.0,-1.819685459136963,11.608861923217773,0.6407444477081299,16.79051399230957,0.6702373027801514,1.4149141311645508,6.336639404296875,241,132,305,35,51,260,2,444,75,335,4,508,32,238,49,254,41,463,1,409,75,300,2,473,29,203,49,219,12,428
0.0,-3.549896478652954,10.368964195251465,0.008700015023350716,7.355781555175781,0.061594195663928986,0.01229030080139637,5.663691520690918,307,9,414,1,9,284,0,340,9,42,8,447,1,34,9,42,6,317,0,335,9,37,4,442,1,29,9,37,5,312
0.0,-5.840635299682617,12.332712173461914,0.0007300563156604767,7.784550189971924,0.01022553164511919,0.0007693542866036296,14.006821632385254,470,8,185,0,0,361,0,470,0,8,0,185,0,0,0,0,0,361,0,470,0,8,0,185,0,0,0,0,0,361
0.0,-6.302875518798828,52.28937911987305,0.017821144312620163,29.50154685974121,0.009753371588885784,0.020090479403734207,4.714084148406982,480,0,316,0,0,228,2,486,0,6,4,322,0,6,0,6,0,234,0,480,0,0,0,316,0,0,0,0,0,228
0.0,-2.1891729831695557,0.774395763874054,1.485846996307373,2.1297101974487305,1.2607091665267944,2.7063310146331787,27.560611724853516,169,113,103,19,67,553,9,472,107,416,21,406,17,322,49,370,100,856,3,368,107,312,11,302,16,218,49,266,13,752
0.0,-5.246960163116455,21.90590476989746,0.0037869568914175034,7.888213157653809,0.04304055869579315,0.004869002848863602,11.988908767700195,410,41,235,0,7,331,1,425,3,56,0,250,0,15,6,22,5,346,1,424,3,55,0,249,0,14,6,21,4,345
0.0,-2.182023286819458,7.206955909729004,0.28564080595970154,1.648987889289856,0.5026990175247192,0.18488304316997528,10.66987419128418,393,59,162,13,44,353,12,562,59,228,6,331,12,182,43,213,37,522,11,538,58,204,5,307,12,158,43,189,16,498
0.0,-4.02716588973999,25.161277770996094,0.004678360186517239,9.091670036315918,0.040149517357349396,0.026027653366327286,7.751047611236572,499,41,230,0,19,235,22,608,41,150,23,339,0,109,19,128,4,344,14,589,41,131,14,320,0,90,19,109,2,325
0.0,-5.333388805389404,30.529644012451172,0.007754735182970762,30.876060485839844,0.03744618594646454,0.009978344663977623,2.7340140342712402,564,1,288,2,0,169,1,575,1,12,9,299,0,13,0,11,0,180,0,565,1,2,0,289,0,3,0,1,0,170
0.0,-2.269824504852295,29.742900848388672,2.4172723293304443,15.9695463180542,3.8252978324890137,1.798006296157837,10.57933521270752,443,102,137,35,31,276,6,683,93,342,14,377,35,275,29,271,63,516,2,621,91,280,4,315,33,213,29,209,19,454
0.0,-5.986862659454346,5.09691858291626,1.0186054706573486,1.422478199005127,0.2528752386569977,1.3730171918869019,46.095340728759766,194,93,37,28,64,608,3,445,93,344,7,288,12,279,59,315,77,859,1,368,85,267,5,211,10,202,59,238,14,782
0.0,-3.5355143547058105,48.162994384765625,1.0520648956298828,35.086490631103516,0.846974790096283,2.6748814582824707,3.16772198677063,401,78,355,37,40,113,2,567,57,244,13,521,33,203,38,206,23,279,0,536,57,213,3,490,31,172,38,175,6,248
0.0,-6.314175128936768,15.645889282226562,1.1804289817810059,5.5865607261657715,0.5918674468994141,0.7722571492195129,31.05019187927246,207,108,108,29,73,499,1,403,58,304,3,304,28,225,44,269,62,695,0,344,57,245,2,245,27,166,40,210,11,636
0.0,3.3066487312316895,24.671201705932617,8.205740928649902,17.09014320373535,9.797999382019043,8.571418762207031,4.403123378753662,323,156,197,131,49,168,20,735,148,568,24,609,129,543,49,461,42,580,18,692,145,525,18,566,128,500,49,418,11,537
0.0,-6.104208469390869,96.61904907226562,0.0572812482714653,57.72995376586914,0.016983170062303543,0.34479719400405884,4.521026134490967,475,46,438,1,43,21,9,617,46,188,40,580,1,143,43,185,3,163,4,603,46,174,32,566,1,129,43,171,2,149
0.0,-3.69307541847229,23.78391456604004,1.1469008922576904,15.714481353759766,1.116531252861023,0.4962530732154846,5.755265235900879,543,33,263,12,19,154,5,637,33,127,17,357,11,106,15,113,13,248,4,610,33,100,3,330,10,79,15,86,2,221
0.0,-9.675504684448242,72.43849182128906,0.7731151580810547,63.137672424316406,0.5893673896789551,0.4682081341743469,12.784332275390625,415,30,363,19,8,189,0,497,30,112,7,445,19,101,8,90,18,271,0,475,29,90,2,423,19,79,8,68,2,249
0.0,-7.6377153396606445,123.04019165039062,0.09842675924301147,103.42306518554688,0.4998420774936676,0.0038459962233901024,8.804306030273438,488,0,514,12,0,10,2,498,0,10,0,524,8,22,0,10,0,20,2,498,0,10,0,524,8,22,0,10,0,20
0.0,-5.360339641571045,10.159327507019043,0.00032178283436223865,20.650592803955078,0.00982895027846098,0.0001499239879194647,4.152946949005127,598,1,213,0,0,212,0,598,0,1,0,213,0,0,0,0,0,212,0,598,0,1,0,213,0,0,0,0,0,212
0.0,-6.1862616539001465,6.304416656494141,0.02184516377747059,7.722165107727051,0.01552215963602066,0.006030010990798473,10.919567108154297,453,6,272,0,0,293,8,490,6,43,22,309,0,37,0,37,1,330,5,469,5,22,6,288,0,16,0,16,0,309
0.0,-8.78049087524414,115.6740951538086,0.21755599975585938,73.19791412353516,0.2384595274925232,0.23366045951843262,11.91932487487793,508,14,435,6,11,50,6,559,14,65,6,486,6,57,11,62,8,101,2,543,14,49,1,470,6,41,10,46,2,85
0.0,-5.1975417137146,0.4073982536792755,0.5576604008674622,0.059369172900915146,0.8633933067321777,0.5927351117134094,41.81208038330078,355,16,49,24,10,570,1,468,16,129,0,162,24,137,10,123,62,683,0,405,13,66,0,99,24,74,9,60,4,620
0.0,-7.097228527069092,20.04962730407715,0.017897043377161026,16.732763290405273,0.012622546404600143,0.09086797386407852,7.967341423034668,483,34,205,0,27,275,4,529,3,80,5,251,0,46,24,73,10,321,0,513,3,64,1,235,0,30,23,57,3,305
0.0,-4.799417018890381,13.40365219116211,0.00027277329354546964,17.65669059753418,0.0126658845692873,0.0008785132667981088,3.3668878078460693,533,1,267,0,1,222,0,533,0,1,0,267,0,0,0,1,0,222,0,533,0,1,0,267,0,0,0,1,0,222
0.0,-5.444018840789795,0.2050754427909851,3.1523993015289307,0.0929347351193428,0.9955831170082092,2.2816781997680664,68.55934143066406,155,67,13,21,26,742,1,397,63,309,1,255,21,263,26,268,130,984,1,276,61,188,1,134,20,142,23,147,15,863
0.0,-5.221843242645264,8.160293579101562,0.0,5.064767837524414,0.0380084365606308,0.008210672996938229,30.945178985595703,336,0,164,1,1,522,0,340,0,4,0,168,1,5,0,5,3,526,0,337,0,1,0,165,1,2,0,2,0,523
0.0,-6.455734729766846,29.460758209228516,0.31102627515792847,26.373994827270508,0.009568387642502785,0.30093589425086975,7.011209487915039,542,22,290,1,8,161,0,594,19,74,7,342,1,53,8,60,17,213,0,571,18,51,1,319,1,30,8,37,1,190
0.0,-8.320633888244629,72.27352905273438,0.11436977982521057,77.57986450195312,0.018278377130627632,0.05826983600854874,8.136550903320312,354,18,494,0,1,157,0,378,18,42,2,518,0,24,1,25,3,181,0,375,18,39,0,515,0,21,1,22,2,178
0.0,-2.1184823513031006,0.3931022584438324,1.7886178493499756,0.9058096408843994,0.8873212933540344,4.250386714935303,18.299543380737305,346,81,62,37,73,425,0,627,55,362,6,343,37,318,73,354,110,706,0,518,53,253,2,234,34,209,73,245,10,597
0.0,-6.020190715789795,105.15371704101562,0.07316335290670395,71.73273468017578,0.031385745853185654,0.01052837260067463,1.3667925596237183,505,8,499,2,2,8,7,539,7,42,16,533,1,36,2,36,1,42,2,518,7,21,2,512,0,15,2,15,0,21
0.0,-5.003267765045166,54.32713317871094,1.3054895401000977,19.77909278869629,0.27449825406074524,1.157997965812683,28.31372833251953,383,72,183,14,30,342,8,540,58,229,6,340,14,171,29,187,42,499,4,499,58,188,6,299,13,130,29,146,6,458
0.0,-5.061455249786377,37.00282669067383,6.311177003226476e-07,14.4705171585083,0.006581857334822416,0.00038271304219961166,3.0395922660827637,608,0,177,0,0,239,0,608,0,0,0,177,0,0,0,0,0,239,0,608,0,0,0,177,0,0,0,0,0,239
0.0,-6.937989711761475,82.57329559326172,0.005874354392290115,48.849327087402344,0.035501688718795776,0.043282460421323776,2.551835536956787,712,2,163,2,4,141,2,733,2,23,1,184,2,23,2,25,12,162,1,720,2,10,0,171,2,10,2,12,1,149
0.0,-4.149484157562256,47.766578674316406,0.12245099246501923,24.060026168823242,0.05357927456498146,0.11721304804086685,2.894350528717041,500,23,400,2,22,77,21,629,21,152,57,529,2,131,21,151,7,206,2,564,21,87,18,464,2,66,21,86,0,141
0.0,-6.751827716827393,29.773347854614258,0.04790998995304108,12.449572563171387,0.08081470429897308,0.22010520100593567,10.909521102905273,641,6,114,4,9,250,0,678,4,43,2,151,4,41,8,46,19,287,0,655,2,20,0,128,4,18,8,23,0,264
0.0,-2.638123035430908,13.306370735168457,1.9240238666534424,20.104198455810547,1.2541251182556152,0.7503145337104797,7.640482425689697,377,71,339,19,12,206,8,508,65,202,20,470,16,150,10,143,12,337,2,471,62,165,4,433,15,113,9,106,2,300
0.0,-5.607780456542969,37.00282669067383,6.311177003226476e-07,14.4705171585083,0.006581857334822416,0.00038271304219961166,3.0395922660827637,608,0,177,0,0,239,0,609,0,1,0,178,0,1,0,1,1,240,0,608,0,0,0,177,0,0,0,0,0,239
0.0,-7.921511173248291,57.12506866455078,1.6011216640472412,12.670392990112305,0.48584476113319397,0.7957695722579956,28.114038467407227,425,111,129,9,37,313,41,708,102,394,30,412,9,292,34,320,67,596,18,618,101,304,17,322,9,202,32,230,16,506
0.0,-5.711430072784424,19.922700881958008,0.01698540709912777,28.281265258789062,0.017185453325510025,0.00799746997654438,4.0226030349731445,427,9,386,2,1,199,5,442,3,24,2,401,2,17,1,16,2,214,3,438,2,20,1,397,2,13,1,12,2,210
0.0,-0.9270907640457153,5.61553955078125,0.7041082382202148,3.5823264122009277,0.6220353841781616,1.9771353006362915,9.502291679382324,305,40,180,31,36,432,7,439,15,174,8,314,15,165,35,170,54,566,2,381,15,116,3,256,13,107,35,112,8,508
0.0,-8.85071849822998,57.99930191040039,0.9459244012832642,27.948911666870117,0.3203585147857666,3.8147778511047363,44.83279800415039,285,36,276,7,37,383,1,419,28,170,8,410,7,141,37,171,53,517,0,362,28,113,3,353,7,84,34,114,5,460
0.0,-0.3758520483970642,0.04019118472933769,4.793070729647297e-06,0.5372832417488098,0.0034022429026663303,0.0002175039262510836,0.4083501696586609,583,0,180,0,0,261,0,584,0,1,1,181,0,1,0,1,0,262,0,583,0,0,0,180,0,0,0,0,0,261
0.0,-5.794467449188232,37.00338363647461,0.011578157544136047,23.735198974609375,0.012440372258424759,0.023939592763781548,2.4255824089050293,443,9,348,0,6,218,3,468,9,34,7,373,0,25,6,31,0,243,1,459,9,25,0,364,0,16,6,22,0,234
0.0,-9.272116661071777,18.557212829589844,0.2751411497592926,5.406280517578125,0.2745206654071808,0.08117701858282089,36.916141510009766,404,38,146,11,18,407,16,507,38,141,5,249,11,114,16,121,17,510,9,482,37,116,3,224,11,89,16,96,2,485
0.0,-5.628207683563232,49.556182861328125,0.08093192428350449,51.623592376708984,0.06122620403766632,0.06380973011255264,1.2301899194717407,367,17,602,1,8,29,4,408,17,58,11,643,1,42,7,49,1,70,3,402,17,52,7,637,1,36,7,43,0,64
0.0,-1.0105167627334595,0.30513259768486023,8.513489592587575e-05,1.9847009181976318,0.002184994053095579,0.0007016785675659776,0.7098371982574463,580,0,206,0,0,238,0,580,0,0,0,206,0,0,0,0,0,238,0,580,0,0,0,206,0,0,0,0,0,238
0.0,-1.2854746580123901,15.42707633972168,3.036933183670044,20.460756301879883,2.0906870365142822,4.712276935577393,9.745067596435547,301,64,394,20,58,187,29,556,62,319,39,649,20,275,58,313,47,442,12,476,62,239,17,569,20,195,58,233,6,362
0.0,-6.874484539031982,40.6107292175293,3.3323518437100574e-05,56.695682525634766,0.006449099630117416,0.0029620814602822065,5.3940863609313965,280,0,477,0,0,267,0,282,0,2,0,479,0,2,0,2,2,269,0,280,0,0,0,477,0,0,0,0,0,267
0.0,-4.444953441619873,3.7943360805511475,0.7044334411621094,5.060744762420654,0.24260471761226654,0.3564831018447876,19.605560302734375,366,65,143,8,14,428,3,489,46,188,5,266,7,131,14,137,48,551,1,434,41,133,2,211,7,76,13,82,4,496
0.0,-6.517564296722412,22.55808448791504,0.00029342237394303083,20.73663902282715,0.019098110496997833,0.0007646369049325585,7.057718276977539,523,0,255,0,1,245,0,525,0,2,1,257,0,2,0,3,1,247,0,523,0,0,0,255,0,0,0,1,0,245
0.0,-4.907535076141357,4.623841762542725,0.0,9.701956748962402,0.02423003315925598,0.0010422009509056807,30.976375579833984,313,0,201,0,0,510,0,316,0,3,0,204,0,3,0,3,3,513,0,313,0,0,0,201,0,0,0,0,0,510
0.0,-9.343438148498535,88.81071472167969,0.006934329867362976,28.524879455566406,0.022537903860211372,0.0008512855274602771,7.9364118576049805,645,3,177,2,1,196,0,666,3,24,2,198,1,23,1,22,14,217,0,652,3,10,1,184,0,9,1,8,2,203
0.0,-5.046034812927246,33.512935638427734,0.003930089995265007,17.307798385620117,0.019767088815569878,0.00020477767975535244,6.252570629119873,570,2,279,0,0,173,4,582,1,14,3,291,0,12,0,12,4,185,1,571,0,3,0,280,0,1,0,1,0,174
0.0,-5.181740760803223,59.10624313354492,2.39578914642334,27.84800910949707,3.334791898727417,5.35633659362793,20.357271194458008,396,60,152,27,72,317,4,597,54,261,4,353,27,228,68,273,44,518,1,550,53,214,1,306,26,181,66,226,7,471
0.0,-6.843683242797852,43.797576904296875,0.009758511558175087,27.126293182373047,0.0198435690253973,0.01442254614084959,2.9560811519622803,367,29,589,0,5,34,2,419,29,81,16,641,0,52,4,57,1,86,0,413,29,75,13,635,0,46,4,51,0,80
0.0,-4.767153263092041,11.612918853759766,0.031249169260263443,4.393745422363281,0.07977943867444992,0.003908372018486261,11.260010719299316,481,31,192,4,1,315,0,506,14,56,4,217,0,29,1,26,6,340,0,496,14,46,1,207,0,19,0,16,0,330
0.0,-5.850438594818115,12.404294967651367,0.003193268785253167,11.7550630569458,0.020361246541142464,0.0003341750707477331,2.6644959449768066,640,4,228,5,0,147,2,648,1,12,0,236,5,13,0,8,0,155,2,648,1,12,0,236,5,13,0,8,0,155
0.0,-5.033846855163574,12.760859489440918,8.71862139320001e-05,29.246248245239258,0.06682344526052475,0.003245313884690404,11.066155433654785,194,0,666,0,0,164,0,196,0,2,0,668,0,2,0,2,2,166,0,194,0,0,0,666,0,0,0,0,0,164
0.0,-4.327108860015869,2.388974666595459,0.9129152894020081,0.7978542447090149,0.7791165709495544,1.4226640462875366,24.44047737121582,449,39,42,31,43,420,5,621,37,211,5,214,31,203,36,215,58,592,0,542,30,132,1,135,25,124,32,136,5,513
0.0,-4.280391216278076,9.476531028747559,0.31437844038009644,2.6351640224456787,0.26208820939064026,0.8790386319160461,18.636009216308594,436,20,75,6,30,457,3,546,20,130,5,185,5,116,30,140,47,567,1,504,20,88,3,143,5,74,27,98,12,525
0.0,-7.023503303527832,98.57512664794922,0.5248727202415466,54.20398712158203,0.36057090759277344,0.030551668256521225,8.30899715423584,483,37,371,6,1,126,1,541,29,95,5,429,6,64,1,59,16,184,1,518,28,72,0,406,6,41,0,36,0,161
0.0,-5.919002056121826,57.4733772277832,0.8130316138267517,32.3109016418457,0.028484979644417763,5.413693904876709,7.374906063079834,478,6,262,1,56,221,2,558,5,86,5,342,1,81,55,136,12,301,0,539,5,67,0,323,1,62,54,117,1,282
0.0,-0.7433637976646423,14.747415542602539,6.435233116149902,4.4356608390808105,3.144406318664551,6.895651340484619,13.749212265014648,208,254,150,46,131,235,7,678,196,724,15,620,46,516,130,601,76,705,2,612,196,658,10,554,46,450,130,535,20,639
0.0,-8.722578048706055,79.35832977294922,2.0899758965242654e-05,28.54546546936035,0.008316557854413986,0.0006914304103702307,5.4460129737854,699,0,225,0,0,100,0,699,0,0,0,225,0,0,0,0,0,100,0,699,0,0,0,225,0,0,0,0,0,100
0.0,-5.071288585662842,42.06378936767578,1.3739042282104492,10.232373237609863,4.711977481842041,2.632155418395996,24.63888931274414,334,35,140,74,44,397,10,577,33,278,8,383,74,317,42,287,76,640,3,504,32,205,4,310,74,244,40,214,17,567
0.0,-9.587900161743164,111.43054962158203,0.2728341221809387,55.48543930053711,0.32285037636756897,0.09931495040655136,26.696245193481445,487,8,290,19,3,217,6,535,7,56,6,338,18,67,3,51,8,265,1,515,5,36,1,318,18,47,2,31,1,245
0.0,-6.344879627227783,9.447141647338867,0.09528311342000961,6.403275966644287,0.03706160560250282,0.06480377167463303,35.26820373535156,274,12,92,0,4,642,1,322,7,60,2,140,0,48,4,52,34,690,1,288,7,26,1,106,0,14,4,18,1,656
0.0,1.2037999629974365,2.3794026374816895,2.460479497909546,3.259335517883301,3.0794620513916016,8.299163818359375,5.985701560974121,262,108,119,149,116,270,1,521,55,367,10,378,51,408,102,375,40,529,0,478,52,324,5,335,49,365,100,332,10,486
